date,text,retweets,replies,favorites,permalink,to,hashtags,mentions
2016-06-01,Good summary of Tesla annual meeting by @katiefehren,1090,91,2597,https://twitter.com/elonmusk/status/737859967450021889,,,@katiefehren
2016-05-18,"Per the letter, Tesla paid $55/hr for *additional* services, so no.",11,8,127,https://twitter.com/elonmusk/status/733016945654517760,jlgolson,,
2016-05-18,"Yes, but it is false of Merc News to say that Tesla took advantage of low cost labor. We paid $55/hr. That is unequivocal.",54,13,358,https://twitter.com/elonmusk/status/733009265288314881,jlgolson,,
2016-05-18,Merc News story about Tesla using $5/hr labor seems to be missing a digit. Tesla actually paid $55/hr.,2037,218,6717,https://twitter.com/elonmusk/status/733007230149107712,,,
2016-05-14,Excited to announce Tesla's entry into automotive racing!,960,134,3225,https://twitter.com/elonmusk/status/731596033621409792,Tesla,,
2016-05-10,@vicentes @TeslaMotors @Tim_Stevens @CNET coming soon,6,9,95,https://twitter.com/elonmusk/status/729850448832659457,vicentes,,@vicentes @Tim_Stevens @CNET
2016-05-06,@hansmikael @TeslaMotors Thank goodness all are ok,22,24,289,https://twitter.com/elonmusk/status/728514673084014593,hansmikael,,@hansmikael
2016-05-05,"Tesla is increasing the production ramp as fast as possible, but I'd recommend ordering a Model 3 soon if you want 2018 delivery",2284,447,6954,https://twitter.com/elonmusk/status/728327602440536064,,,
2016-05-02,Bioweapon Defense Mode is real https://www.teslamotors.com/blog/putting-tesla-hepa-filter-and-bioweapon-defense-mode-to-the-test?utm_campaign=Blog_050216&amp;utm_source=Twitter&amp;utm_medium=social This is what happens when you turn it on:,2503,284,5037,https://twitter.com/elonmusk/status/727176162997313536,,,
2016-04-29,@erothenberg Simple answer is that there just aren't many used Teslas available. Demand &gt;&gt; supply.,14,6,97,https://twitter.com/elonmusk/status/726127265612881920,elonmusk,,@erothenberg
2016-04-27,Dragon 2 is designed to be able to land anywhere in the solar system. Red Dragon Mars mission is the first test flight.,4124,380,10094,https://twitter.com/elonmusk/status/725364699303301120,,,
2016-04-20,@scottmcnealy That article was incredibly misleading and you should know it. Wager right now that Sun has received far more than Tesla?,45,51,399,https://twitter.com/elonmusk/status/722893014507491329,scottmcnealy,,@scottmcnealy
2016-04-09,"Just wanted to write a note of appreciation for all those who have supported Tesla, SpaceX & SolarCity over the years. Thank you.",6367,1334,34185,https://twitter.com/elonmusk/status/718598132888702976,,,
2016-04-08,SolarCity panels produce enough zero carbon energy to charge entire Tesla fleet http://blog.solarcity.com/solarcity-customers-8-gigawatt-hours-teslas?sourcetype=SocialPost&amp;trafficsource=twitter&amp;campaignname=TW-APR2016-CompanyNews-03,2027,214,4695,https://twitter.com/elonmusk/status/718272034166480896,,,
2016-04-04,@qa2198 @TeslaMotors yes,23,23,243,https://twitter.com/elonmusk/status/716786814606905345,qa2198,,@qa2198
2016-04-04,@lordsshrivas Coming soon for all Tesla cars. Just an OTA software update.,40,17,463,https://twitter.com/elonmusk/status/716778890744598528,electrifyfuture,,
2016-04-03,"Model 3 will be RWD, with dual motor AWD optional. Even RWD will have great traction on ice due to fast torque response of Tesla drivetrain.",1366,242,4864,https://twitter.com/elonmusk/status/716745282394976257,,,
2016-04-03,@Zooropa88 @TeslaMotors Superchargers and service centers will cover all of Italy later this year,85,19,230,https://twitter.com/elonmusk/status/716743848580497409,Zooropa88,,@Zooropa88
2016-04-03,@Alandbru @TeslaMotors should be addressed this year,29,14,153,https://twitter.com/elonmusk/status/716742777468555264,Alandbru,,@Alandbru
2016-04-02,"@grebakshay We are working on an exact date, but Tesla will be in India before 3 production starts.",348,71,650,https://twitter.com/elonmusk/status/716356456593756160,grebakshay,,@grebakshay
2016-04-02,"@vicentes Roadster, S and X customers are the ones who got us here and are paying for 3. They deserve a lot of credit.",103,28,740,https://twitter.com/elonmusk/status/716347450148040704,vicentes,,@vicentes
2016-04-02,@34thrain Maybe 1/4 to 1/2 of what happened. No one at Tesla thought it would be this high before part 2 of the unveil.,113,49,490,https://twitter.com/elonmusk/status/716344348107878401,34thrain,,@34thrain
2016-04-01,"@Jbourquee Giga is designed to self-power via solar panels (primarily), wind & geo, using its own batteries to store electricity at night.",135,15,586,https://twitter.com/elonmusk/status/715975692228243460,umich_boogy,,
2016-04-01,"@Alyssa_Milano Hi Alyssa, thanks for placing your faith in Tesla. I hope you have a great experience with the car.",35,3,375,https://twitter.com/elonmusk/status/715971547475886083,Alyssa_Milano,,@Alyssa_Milano
2016-04-01,@IndiaToday Will include India-wide Supercharger network,693,124,1131,https://twitter.com/elonmusk/status/715776577485807621,IndiaToday,,@IndiaToday
2016-03-31,Online ordering at http://Tesla.com will now open at 7:30pm Pacific to ensure no server overload. Presentation still at 8:30.,1277,180,2606,https://twitter.com/elonmusk/status/715637755598901248,,,
2016-03-31,Model 3 unveil will be webcast live at 8:30pm California time at http://Tesla.com,2952,249,4760,https://twitter.com/elonmusk/status/715433418260029440,,,
2016-03-20,Tesla charger map,967,168,2638,https://twitter.com/elonmusk/status/711603839443423232,Tesla,,
2016-03-06,"SpaceX & Tesla comp is same or better than other companies. Big diff is that we don't outsource manufacturing, retail sales or service.",1348,167,4584,https://twitter.com/elonmusk/status/706612070041591808,elonmusk,,
2016-03-06,"SpaceX and Tesla rated most meaningful work in high tech. Also, most stressful, but that goes with the territory.",2449,170,5659,https://twitter.com/elonmusk/status/706610504161107968,FutureJurvetson,,
2016-03-05,@wk057 @TeslaMotors Wasn't done at my request. Good hacking is a gift.,97,22,450,https://twitter.com/elonmusk/status/706185709481119745,wk057,,@wk057
2016-03-04,@Astro_Valdric @TeslaMotors We spoke earlier today and he said he would investigate the situation.,73,23,225,https://twitter.com/elonmusk/status/705687267684159488,,,@Astro_Valdric
2016-02-27,"@skiesforme @TeslaMotors That said, the white interior is the best. Highly recommend.",9,1,59,https://twitter.com/elonmusk/status/703636763227484161,skiesforme,,@skiesforme
2016-02-23,@RoMcLocko @TeslaMotors coming later this year,53,18,140,https://twitter.com/elonmusk/status/702233502910025732,RoMcLocko,,@RoMcLocko
2016-02-21,Just wanted to thank Stu G for http://tesla.com. Know it meant a lot to you. Will take good care.,679,99,3594,https://twitter.com/elonmusk/status/701222643278548993,,,
2016-02-16,"@chriskreidler @engadget yes, this was done jointly with Tesla and Radio Flyer",19,6,134,https://twitter.com/elonmusk/status/699510738147106816,chriskreidler,,@chriskreidler @engadget
2016-02-11,Model 3 reservations ($1000 down) will be accepted in Tesla stores on March 31 and online April 1,3414,514,5994,https://twitter.com/elonmusk/status/697678962588188672,,,
2016-02-10,Should mention that Tesla Motors itself had nothing to do with the short movie. This was completely independent.,194,104,1316,https://twitter.com/elonmusk/status/697341715712086016,elonmusk,,
2016-02-10,Love this Tesla video made by,1751,143,3973,https://twitter.com/elonmusk/status/697331144417619968,,,
2016-01-10,First baby step in Tesla Summon capability now downloading over-the-air with V7.1,1562,128,3532,https://twitter.com/elonmusk/status/686277508212330496,,,
2015-12-19,This article does not appreciate that Tesla is in California despite taxes net of rebates being higher. Incentives only a partial offset.,204,94,1041,https://twitter.com/elonmusk/status/678065339649757184,,,
2015-11-20,"Ramping up the Autopilot software team at Tesla to achieve generalized full autonomy. If interested, contact autopilot@teslamotors.com.",1939,210,3034,https://twitter.com/elonmusk/status/667516705116065792,,,
2015-11-02,@BjornNyland @TeslaMotors well done!,33,16,226,https://twitter.com/elonmusk/status/661293692410445824,BjornNyland,,@BjornNyland
2015-10-29,Model S Ludicrous Mode achieves 2.6 sec 0-60 mph and 10.9 sec 1/4 mile in Motor Trend test http://m.motortrend.com/roadtests/sedans/2015-tesla-model-s-p90d-ludicrous-upgrade-first-test-review/??sm_id=social_aumomotortrendhub_MotorTrend_20151028_54607566&amp;adbid=659489836311556096&amp;adbpl=tw&amp;adbpr=25383000,1327,176,2201,https://twitter.com/elonmusk/status/659543458953101312,,,
2015-10-27,"Compliment from Jeffrey is much appreciated, but the people of Tesla deserve all the credit",235,91,1310,https://twitter.com/elonmusk/status/658842380922023936,,,
2015-10-26,I should clarify that http://teslamotorsclub.com is an independent website. We don't have any control over the content.,142,60,598,https://twitter.com/elonmusk/status/658780657103978496,,,
2015-10-25,My comments in China weren't transcribed correctly. Tesla will keep making cars & batteries in CA & NV as far into future as I can imagine.,573,96,1587,https://twitter.com/elonmusk/status/658354915824173056,,,
2015-10-23,"@JessicaTetreau important to set AC to not recirc (air exits thru rear) and use the snap in shade, which Tesla service can provide",4,7,53,https://twitter.com/elonmusk/status/657704144267059200,JessicaTetreau,,@JessicaTetreau
2015-10-21,"Tesla gets top rating of any company in service. Most important, CR says 97% of owners expect their next car to be a Tesla (the acid test).",949,156,2236,https://twitter.com/elonmusk/status/656970996801474560,,,
2015-10-21,Congrats on driving a Tesla from LA to NY in just over two days!,468,46,1161,https://twitter.com/elonmusk/status/656947037464870912,thedrive,,
2015-10-11,@TeslaPittsburgh Non-autopilot will have a new interface too. More comprehensive UI update coming with 7.1.,34,5,96,https://twitter.com/elonmusk/status/653028177896312832,TeslaPittsburgh,,@TeslaPittsburgh
2015-10-11,Some exciting news this week: Tesla Version 7 software with Autopilot goes to wide release on Thursday!,2178,234,3604,https://twitter.com/elonmusk/status/653005894922276865,,,
2015-10-10,Tesla P85D (assembled in Tilburg) beats 650 hp MacLaren from 0 to 150km/h in Dutch magazine test http://m.telegraaf.nl/autovisie/article/24599505/autovisie-tv-elektrische-auto-maakt-gehakt-van-supercar?utm_source=mail&amp;utm_medium=email&amp;utm_campaign=email,1146,125,1822,https://twitter.com/elonmusk/status/652994832399470592,,,
2015-09-27,Great discussion about solar/batteries empowering rural communities,1591,131,1848,https://twitter.com/elonmusk/status/647939356548730882,PMOIndia,,
2015-09-14,Dragon 2 is designed to land on any surface (liquid or solid) in the solar system. Am glad to see people thinking about applications!,1364,118,3118,https://twitter.com/elonmusk/status/643536351258910720,,,
2015-08-06,Tesla Snakebot autocharger prototype. Does seem kinda wrong :),2349,349,2975,https://twitter.com/elonmusk/status/629348240337580035,Tesla,,
2015-06-27,Credit for SolarCity is really due to Rive bros & great team there. My contribution is fairly small. http://www.thestreet.com/story/13200976/1/teslas-elon-musk-takes-solar-financing-to-the-brink-of-change.html via @thestreet,316,49,695,https://twitter.com/elonmusk/status/614626025960570880,,,@TheStreet
2015-06-19,Tesla service team helps save a stray kitten that took refuge in a Model S. Nice work guys!,852,143,1693,https://twitter.com/elonmusk/status/612019874773078016,,,
2015-06-15,SpaceX/Tesla will also do a reference pod to be shown after the @Hyperloop competition. Bonus for all racing teams that exceed reference.,473,40,928,https://twitter.com/elonmusk/status/610482435873091584,,,@Hyperloop
2015-05-19,"This is not the full Gigafactory, it is just the pilot plant (1/4 size) https://transportevolved.com/2015/05/18/video-first-drone-video-lets-you-explore-tesla-motors-gigafactory-in-glorious-4k/",818,158,1290,https://twitter.com/elonmusk/status/600784025335136256,,,
2015-05-12,"@TeslaP85D That is true. If someone says they are thinking about having kids, I always encourage them to do so.",39,19,236,https://twitter.com/elonmusk/status/598146466557796352,PB_n_Jeff,,
2015-05-04,Very funny post of a Tesla owner test driving a gasoline car http://teslaclubsweden.se/test-drive-of-a-petrol-car/,2447,187,2444,https://twitter.com/elonmusk/status/595208771716059136,,,
2015-05-02,Last night's Tesla Powerwall and Powerpack unveiling https://www.youtube.com/watch?v=yKORsrlN-2k,3061,348,3722,https://twitter.com/elonmusk/status/594327204143599616,,,
2015-05-01,"For more info on Tesla Energy, check out press kit. $250/kWh for utility scale is the real kicker",1232,170,1421,https://twitter.com/elonmusk/status/594186544174366720,,,
2015-04-29,"For the future to be good, we need electric transport, solar power and (of course) ...",4223,964,5152,https://twitter.com/elonmusk/status/593296401196388352,,,
2015-04-23,"@bonnienorman New Roadster battery should complete safety validation by end of July, so likely available in August",50,31,156,https://twitter.com/elonmusk/status/591062459349274624,bonnienorman,,@bonnienorman
2015-04-19,@andrewket @TeslaRoadTrip Wow!,19,22,125,https://twitter.com/elonmusk/status/589820447660769281,andrewket,,@andrewket @TeslaRoadTrip
2015-04-13,Have asked SolarCity if we can do something philanthropic with the CA aqueducts to help the water crisis. Investigating…,1078,274,2429,https://twitter.com/elonmusk/status/587421152819208193,,,
2015-04-11,"Just announced new Tesla 70D all-wheel drive, 240 mile range car for ~$55k (after gas savings & incentives) http://my.teslamotors.com/models/design",1529,191,2114,https://twitter.com/elonmusk/status/586750504450916352,,,
2015-04-09,Testing of the high performance version of the Tesla Model S by @ConsumerReports,416,69,761,https://twitter.com/elonmusk/status/586202560404434944,,,@ConsumerReports
2015-04-06,Welcome @Chiefboltkennyh to @TeslaMotors. He will apply Formula 1 techniques to revolutionize servicing mainstream cars.,588,98,1198,https://twitter.com/elonmusk/status/585114189527552001,,,@Chiefboltkennyh
2015-04-01,Announcing the amazing Tesla Model W,1677,377,2061,https://twitter.com/elonmusk/status/583360210292477952,,,
2015-03-31,"With all that solar power being generated, it almost feels like something is needed to complete the picture ...",1103,519,2019,https://twitter.com/elonmusk/status/582934217790607360,,,
2015-03-31,SolarCity just hit a new daily energy record of 5GWh two weeks after reaching 4GWh,987,122,1737,https://twitter.com/elonmusk/status/582930941720432641,,,
2015-03-30,"Major new Tesla product line -- not a car -- will be unveiled at our Hawthorne Design Studio on Thurs 8pm, April 30",6440,1035,5451,https://twitter.com/elonmusk/status/582581865682350080,,,
2015-03-18,Thanks to everyone that supported Tesla in New Jersey! We couldn't have done it without you.,711,168,1661,https://twitter.com/elonmusk/status/578288191595130880,,,
2015-03-17,"To be clear, Tesla is strongly in favor of people being allowed to drive their cars and always will be. Hopefully, that is obvious.",734,138,1699,https://twitter.com/elonmusk/status/577946471804235776,,,
2015-03-16,Some people seem to think I tweet to affect share price. This is false. A brief rise in $TSLA stock obviously does no good for Tesla or me.,651,145,1478,https://twitter.com/elonmusk/status/577533020736909312,elonmusk,,
2015-03-15,SolarCity systems generated a new daily record of 4 gigawatt-hours this week http://blog.solarcity.com/a-4gwh-day,1004,103,1407,https://twitter.com/elonmusk/status/577080950317821952,,,
2015-02-24,Tesla Model S rated by @ConsumerReports as best car in world for 2nd year in a row,1688,188,2120,https://twitter.com/elonmusk/status/570327747018379264,,,@ConsumerReports
2015-01-29,Tesla dual motor cars are also all-wheel drive. Main goal of dual motor was actually insane traction on snow. Insane speed was a side effect,1580,161,2539,https://twitter.com/elonmusk/status/560900676453433344,,,
2015-01-29,Tesla P85D 0 to 60mph acceleration will improve by ~0.1 sec soon via over-the-air software update to inverter algorithm,3572,474,4004,https://twitter.com/elonmusk/status/560898568748531712,,,
2014-12-26,Roadster upgrade details,479,113,758,https://twitter.com/elonmusk/status/548601442638917633,,,
2014-12-26,"Reading The Culture series by Banks. Compelling picture of a grand, semi-utopian galactic future. Hopefully not too optimistic about AI.",272,148,973,https://twitter.com/elonmusk/status/548268486003535872,,,
2014-12-25,Roadster upgrade will enable non-stop travel from LA to SF -- almost 400 mile range. Details tmrw. Merry Christmas!,1757,208,2494,https://twitter.com/elonmusk/status/548257415536594944,,,
2014-12-19,Tesla fast battery swap details http://ts.la/h6,685,84,864,https://twitter.com/elonmusk/status/546018982927413248,,,
2014-12-19,Pack swap now operating in limited beta mode for SF to LA route. Can swap battery faster than visiting a gas station. Tesla blog out soon.,874,108,1134,https://twitter.com/elonmusk/status/545967015521820672,,,
2014-11-24,Welcome back @RicardoR to run the @TeslaMotors communications team!,120,102,344,https://twitter.com/elonmusk/status/537016081915719680,,,@ricardor
2014-11-21,About the Nevada deal with Tesla ...,405,70,546,https://twitter.com/elonmusk/status/535905906442403840,,,
2014-11-19,"Rumors about canceling Falcon wing doors are false. At Tesla, the production car will always be better than the show car.",1291,127,2350,https://twitter.com/elonmusk/status/535085033904558080,,,
2014-11-18,Tesla comic book,677,111,1318,https://twitter.com/elonmusk/status/534731793832751106,,,
2014-10-28,"Also, lease price improvement is due to US Bank deal. It is *not* a discount. Revenue to Tesla is unchanged.",264,64,572,https://twitter.com/elonmusk/status/526974332052844544,elonmusk,,
2014-10-28,Article in @WSJ re Tesla sales is incorrect. September was a record high WW and up 65% year-over-year in North America.,703,149,1040,https://twitter.com/elonmusk/status/526971201231409152,,,@WSJ
2014-10-17,Michigan auto dealers trying to pass anti-consumer legislation http://teslamotors.com/blog/raw-deal-michigan,685,147,435,https://twitter.com/elonmusk/status/523011654515032064,,,
2014-10-11,Dual Motor Model S with Autopilot http://teslamotors.com/blog/dual-motor-model-s-and-autopilot,1295,223,1437,https://twitter.com/elonmusk/status/520743089938251777,,,
2014-10-09,Just got word that the cumulative miles of the worldwide Tesla fleet passed half a billion!,1089,259,2137,https://twitter.com/elonmusk/status/520335864053108736,,,
2014-09-20,Calendar app w tap to nav & traffic predictor in Tesla V6.0 release will radically improve how the car adapts to the owner over time,351,87,594,https://twitter.com/elonmusk/status/513115414620954624,,,
2014-09-08,Handing over the first Tesla Model S cars in Japan,870,113,1667,https://twitter.com/elonmusk/status/508898503251488768,,,
2014-08-25,@evanwiththebig @TeslaMotors Expansion to Madrid already underway. Map is being updated. All of Spain &amp; Portugal by end of 2015.,273,70,241,https://twitter.com/elonmusk/status/504013712010018816,evanwiththebig,,@evanwiththebig
2014-08-25,@cermak @Tesla_Europe I agree. We are fixing this plan. Updated map coming soon.,70,25,201,https://twitter.com/elonmusk/status/504010071714840576,cermak,,@cermak @tesla_europe
2014-08-15,"Model S drivetrain warranty increased to infinite miles, applies retroactively ... http://teslamotors.com/blog/infinite-mile-warranty",1883,312,1511,https://twitter.com/elonmusk/status/500375541493411840,,,
2014-07-10,@leroytwin @Tesla_Canada A lot of Canadian Superchargers are in work and will start going live in the next month or so,47,21,78,https://twitter.com/elonmusk/status/487286689300086784,leroytwin,,@leroytwin @Tesla_Canada
2014-07-10,Tesla Superchargers delivered over 1GWh last month. Long distance driving growing exponentially,677,110,713,https://twitter.com/elonmusk/status/487279300895191041,,,
2014-07-01,Tesla Model S named top model in perceived quality http://usat.ly/1lIT4DE via @USATODAY,446,69,575,https://twitter.com/elonmusk/status/483979768203726848,,,@USATODAY
2014-06-17,Goal is for unsubsidized solar power to cost less than grid electricity from coal or fracked gas,1807,269,2090,https://twitter.com/elonmusk/status/478903880793993216,,,
2014-06-17,SolarCity to build the world's largest advanced solar panel factory in upstate New York http://blog.solarcity.com/silevo/,1445,171,1265,https://twitter.com/elonmusk/status/478901093733507072,,,
2014-06-17,"Edmunds beats Tesla LA-NY record by several hours! “@edmunds: Made it! Our Model S made LA-NY run in 67 hrs and 21 mins""",339,64,507,https://twitter.com/elonmusk/status/478757147459985409,edmunds,,@edmunds
2014-06-12,Regarding Tesla patents,6521,1163,3907,https://twitter.com/elonmusk/status/477133748949884929,,,
2014-05-29,Model S in drag queen competition @CARandDRIVER http://www.teslamotors.com/sites/default/files/blog_attachments/the-slipperiest-car-on-the-road.pdf,195,39,245,https://twitter.com/elonmusk/status/471808555951980544,,,@CARandDRIVER
2014-05-25,Prince Albert & Princess Charlene drove a Tesla around the track to open @F1 Monaco! The honor is much appreciated :),1504,121,2181,https://twitter.com/elonmusk/status/470613418039586816,,,@F1
2014-04-29,@KAlHomoud Superchargers in Canada will go live in 6 to 8 weeks. Update on forums shortly.,24,6,37,https://twitter.com/elonmusk/status/460975671603634176,KAlHomoud,,@KAlHomoud
2014-04-24,100th @TeslaMotors Supercharger goes live,335,49,438,https://twitter.com/elonmusk/status/459448693444206592,,,
2014-04-08,"@elonmusk Also, breakfast at Tesla is self-serve cereal (no distinction for execs) and the person mentioned isn't actually an employee",87,59,235,https://twitter.com/elonmusk/status/453574051487686657,elonmusk,,@elonmusk
2014-04-08,Tesla US business leasing program went live today http://teslamotors.com/blog/tesla-business-leasing,266,53,287,https://twitter.com/elonmusk/status/453555454187012097,,,
2014-04-07,"Bloomberg article today also has oddly false details. I don't eat breakfast at Tesla and drink coffee, not juice.",300,101,536,https://twitter.com/elonmusk/status/453197377504313345,,,
2014-04-01,Announcing a revolutionary Tesla driving technology http://teslamotors.com/blog/pet-driving-cars,681,124,629,https://twitter.com/elonmusk/status/451094706479308800,,,
2014-03-14,"@jnags92 Yes, I'm confident that Tesla will do something with them.",7,9,64,https://twitter.com/elonmusk/status/444359579791392769,jnags92,,@jnags92
2014-03-14,Just discovered a great Tesla ad made by 2 recent college grads. I love it! http://www.youtube.com/watch?v=KKbRAazkiWc,1427,194,1414,https://twitter.com/elonmusk/status/444357457733632000,,,
2014-03-11,New Jersey auto dealers subverting democratic process to try to block Tesla sales http://teslamotors.com/blog/defending-innovation-and-consumer-choice-new-jersey,1308,226,480,https://twitter.com/elonmusk/status/443406853553152000,,,
2014-03-07,"@TeslaRoadTrip Thanks, I really appreciate your support!",16,26,37,https://twitter.com/elonmusk/status/441730947835121667,TeslaRoadTrip,,@TeslaRoadTrip
2014-02-09,"Tesla V6 software upload coming soon. Need to make sure it is ""awesome"" - Lord Business",360,151,557,https://twitter.com/elonmusk/status/432629198662807553,,,
2014-02-07,"Value is holding up ""Tesla car is worth more used than new | MNN - http://www.mnn.com/green-tech/transportation/blogs/huh-tesla-car-is-worth-more-used-than-new""",533,89,463,https://twitter.com/elonmusk/status/431848580710555648,,,
2014-02-02,Tesla LA to NY Supercharger rally just completed in 76 hours across northern route in dead of winter thru heavy snow!,1244,228,1125,https://twitter.com/elonmusk/status/429979489922461696,,,
2014-01-30,Tesla cars are now in all 50 US states (map credit Edmunds)!,1142,264,1220,https://twitter.com/elonmusk/status/428789050925785088,,,
2014-01-26,"Two teams from Tesla aiming to set a cross-country EV speed record this week. Departing Fri from LA, arriving Sun in NY.",391,96,340,https://twitter.com/elonmusk/status/427372940603437056,,,
2014-01-26,"Tesla Supercharger network now energized from New York to LA, both coast + Texas! Approx 80% of US population covered.",892,109,671,https://twitter.com/elonmusk/status/427371574451507200,,,
2014-01-23,Tesla policy is to charge the same price (+ taxes & shipping) everywhere in the world http://teslamotors.com/blog/fair-price,567,184,557,https://twitter.com/elonmusk/status/426454433916940290,,,
2013-12-26,"@olajahr @TeslaMotors Ideally, the S should just hold position when it knows that's what you really want",4,30,13,https://twitter.com/elonmusk/status/416314131545739264,,,
2013-12-25,@bonnienorman @TeslaMotors @TeslaMotorsClub Merry Christmas!,3,1,11,https://twitter.com/elonmusk/status/415949158127005698,bonnienorman,,@bonnienorman @TeslaMotorsClub
2013-12-21,This is why I think solar power will be the primary long term solution http://www.abb-conversations.com/2013/12/7-impressive-solar-energy-facts-charts/,1636,215,1099,https://twitter.com/elonmusk/status/414456595431432192,,,
2013-12-19,SolarCity launches Give Power Foundation http://finance.yahoo.com/news/solarcity-launches-power-foundation-tm-180500976.html,152,26,141,https://twitter.com/elonmusk/status/413751355451265024,,,
2013-12-05,Solar power w batteries will be the primary (not exclusive) means of sustainable energy production http://www.solarcity.com/pressreleases/218/SolarCity-Introduces-Energy-Storage-for-Businesses.aspx,364,88,298,https://twitter.com/elonmusk/status/408695108033191936,,,
2013-12-02,"German govt reviews Tesla Model S fires. All due to high speed impacts, no injuries. Concludes: no defects, no recall http://www.teslamotors.com/about/press/releases/german-federal-motor-transport-authority-kraftfahrtbundesamt-concludes-review-m",682,105,463,https://twitter.com/elonmusk/status/407636950456078336,,,
2013-11-21,Tesla Model S Consumer Reports customer satisfaction survey highest of any car on road at 99/100,692,122,430,https://twitter.com/elonmusk/status/403602986561073152,,,
2013-11-19,Tesla is also extending the Model S warranty to cover any fire damage even if due solely to a driver accident,792,156,559,https://twitter.com/elonmusk/status/402850950500474881,,,
2013-11-19,"Why does a Tesla fire w no injury get more media headlines than 100,000 gas car fires that kill 100s of people per year?",3873,1266,1993,https://twitter.com/elonmusk/status/402811201052090368,,,
2013-11-19,Mission of Tesla,706,138,446,https://twitter.com/elonmusk/status/402803732632453121,,,
2013-11-10,Model S owner blogs about TN accident http://www.teslamotors.com/blog/model-s-owner-tennessee,750,131,379,https://twitter.com/elonmusk/status/399347799403151360,,,
2013-11-02,"Thanks Woz! ""@stevewoz: Here to pick up my new car! (at @TeslaMotors w/ 2 others)""",350,58,435,https://twitter.com/elonmusk/status/396712451305000960,,,@stevewoz
2013-10-30,Tesla West Coast Supercharger network now energized. Travel from Vancouver to Tijuana in styel!,437,69,202,https://twitter.com/elonmusk/status/395562607462981633,,,
2013-09-18,"Engineers interested in working on autonomous driving, pls email autopilot@teslamotors.com. Team will report directly to me.",1774,195,744,https://twitter.com/elonmusk/status/380454034659753984,,,
2013-09-18,Intense effort underway at Tesla to develop a practical autopilot system for Model S,984,199,590,https://twitter.com/elonmusk/status/380451200782462976,,,
2013-08-20,Model S achieves best safety rating of any car ever tested by US govt http://www.teslamotors.com/about/press/releases/tesla-model-s-achieves-best-safety-rating-any-car-ever-tested,2118,382,914,https://twitter.com/elonmusk/status/369627580166451200,,,
2013-08-12,Hyperloop Alpha at http://spacex.com/hyperloop and http://teslamotors.com/blog/hyperloop,5653,709,2536,https://twitter.com/elonmusk/status/367025547852800000,,,
2013-07-28,"One of the first Tesla Supercharger stations in Europe is being built in Cinderella, Norway #KatieWoodencloak",427,158,281,https://twitter.com/elonmusk/status/361316902804529153,,#KatieWoodencloak,
2013-07-23,"Oh yeah, well Tesla will study a plan to study the GM team that's studying Tesla, so there!",856,237,553,https://twitter.com/elonmusk/status/359750424175185920,,,
2013-07-02,"Woohoo, Tesla direct sales petition passed the 100k threshold! Thanks a lot to everyone that helped!!",594,122,477,https://twitter.com/elonmusk/status/352136446909489153,,,
2013-06-25,@arthurblake Tesla service can do coating or can be done by any auto glass coating company. My car is done on side &amp; rear,1,3,4,https://twitter.com/elonmusk/status/349556671447699456,elonmusk,,@arthurblake
2013-06-21,"@LisaRoutel The NY auto dealers lost in court, so now they are funding a bill in NY legislature to block Tesla",17,4,4,https://twitter.com/elonmusk/status/348116700983607296,LisaRoutel,,@LisaRoutel
2013-06-21,"Tesla pack swap vid still being edited (multiple camera angles). In meantime, this article contains a vid",204,81,114,https://twitter.com/elonmusk/status/347973928377004032,,,
2013-06-20,Tomorrow night: fastest gas pump in LA vs Tesla battery pack swap,436,106,341,https://twitter.com/elonmusk/status/347617421500243968,,,
2013-06-18,"Battery pack swap works with all Tesla Model S cars, past and present. It was always there.",270,89,147,https://twitter.com/elonmusk/status/347082201596321794,,,
2013-06-18,"@zatulsky Shai actually got the idea from a visit to Tesla. The idea is obvious (many things allow battery swap), but the technology is not.",17,11,20,https://twitter.com/elonmusk/status/347005150860283905,zatulsky,,@zatulsky
2013-06-18,"Video of battery pack swap will be posted to the Tesla website around 9:30pm, so those attending will see this first.",129,38,74,https://twitter.com/elonmusk/status/346896666055569408,elonmusk,,
2013-06-12,Battery storage of solar power needed for night operation & to buffer grid during day. Beta projects are going well.,136,87,113,https://twitter.com/elonmusk/status/344839352578363392,elonmusk,,
2013-06-12,"A long way to go before most power generation is solar, but the second derivative bodes well http://mobile.bloomberg.com/news/2013-06-11/u-s-solar-installations-climb-33-led-by-california.html?cmpid=yhoo",188,72,141,https://twitter.com/elonmusk/status/344705055880007680,,,
2013-06-05,"Forgot to say one thing at Tesla annual shareholders meeting: just as my money was the first in, it will be the last out.",1071,233,1384,https://twitter.com/elonmusk/status/342107352041922560,,,
2013-05-30,Huge expansion of Tesla Supercharger network underway. Will cover LA to NY by end of year http://www.teslamotors.com/supercharger,591,182,269,https://twitter.com/elonmusk/status/340177739426435073,,,
2013-05-26,You Can Fit A Lot Of Kindergartners In A Tesla Model S - Houston Chronicle,137,54,91,https://twitter.com/elonmusk/status/338504412035158016,,,
2013-05-25,"Would love to do a pickup truck. Something w ultra low cg for sports car handling, dynamic air suspension & mega torque.",219,248,249,https://twitter.com/elonmusk/status/338117807910813696,,,
2013-05-25,"Technically, I ""got rich"" from Zip2 & PayPal w zero govt anything, then put 100% of that into SpaceX, Tesla & SolarCity.",290,91,349,https://twitter.com/elonmusk/status/338115331891556352,,,
